"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"XS_VLDL_TG","Triglycerides in Very Small VLDL","PCa_before_70","1.114(95% CI:0.985-1.259; P=0.085223235)","0.948(95% CI:0.924-0.973; P=0.0000573948)","1.115(95% CI:0.985-1.263; P=0.0860530071)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"XXL_VLDL_C","Cholesterol in Chylomicrons and Extremely Large VLDL","PCa_before_70","1.079(95% CI:0.954-1.22; P=0.2282158179)","0.932(95% CI:0.908-0.957; P=0.0000001695)","1.083(95% CI:0.953-1.23; P=0.2215827218)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"XXL_VLDL_CE","Cholesteryl Esters in Chylomicrons and Extremely Large VLDL","PCa_before_70","1.09(95% CI:0.965-1.232; P=0.1663655114)","0.934(95% CI:0.91-0.959; P=0.0000003854)","1.094(95% CI:0.964-1.243; P=0.1650021726)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"XXL_VLDL_FC","Free Cholesterol in Chylomicrons and Extremely Large VLDL","PCa_before_70","1.06(95% CI:0.938-1.199; P=0.347365089)","0.931(95% CI:0.906-0.956; P=0.0000001008)","1.065(95% CI:0.938-1.21; P=0.3295513881)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"XXL_VLDL_PL","Phospholipids in Chylomicrons and Extremely Large VLDL","PCa_before_70","1.046(95% CI:0.924-1.183; P=0.4778841477)","0.929(95% CI:0.905-0.954; P=0.0000000574)","1.051(95% CI:0.924-1.195; P=0.4460237184)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"XXL_VLDL_TG","Triglycerides in Chylomicrons and Extremely Large VLDL","PCa_before_70","1.054(95% CI:0.931-1.194; P=0.4044618942)","0.933(95% CI:0.908-0.958; P=0.0000002119)","1.061(95% CI:0.933-1.207; P=0.3676694643)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Acetate","Acetate","RC","0.809(95% CI:0.6-1.09; P=0.1635243545)","1.021(95% CI:0.979-1.064; P=0.3356192118)","0.703(95% CI:0.459-1.077; P=0.1049967574)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Acetoacetate","Acetoacetate","RC","0.963(95% CI:0.799-1.16; P=0.6903381023)","1.046(95% CI:1.004-1.089; P=0.0315993596)","1.006(95% CI:0.817-1.237; P=0.9580984543)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Acetone","Acetone","RC","0.986(95% CI:0.815-1.193; P=0.8822919675)","1.056(95% CI:1.021-1.092; P=0.0017035204)","1.007(95% CI:0.817-1.24; P=0.949584365)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Ala","Alanine","RC","0.942(95% CI:0.786-1.129; P=0.5167959881)","1.049(95% CI:1.001-1.099; P=0.0470452294)","0.995(95% CI:0.804-1.233; P=0.9659515904)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Albumin","Albumin","RC","0.952(95% CI:0.785-1.154; P=0.6164167592)","0.979(95% CI:0.933-1.027; P=0.3864811209)","0.945(95% CI:0.761-1.172; P=0.605171345)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"ApoA1","Apolipoprotein A1","RC","0.941(95% CI:0.784-1.129; P=0.5133487711)","0.91(95% CI:0.867-0.954; P=0.0001012674)","0.999(95% CI:0.808-1.235; P=0.9917982878)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"ApoB","Apolipoprotein B","RC","0.969(95% CI:0.806-1.164; P=0.734780798)","0.951(95% CI:0.907-0.997; P=0.035752246)","0.948(95% CI:0.765-1.174; P=0.624967193)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"bOHbutyrate","3-Hydroxybutyrate","RC","1.055(95% CI:0.893-1.245; P=0.5315967578)","1.052(95% CI:1.008-1.098; P=0.0201751202)","1.075(95% CI:0.894-1.293; P=0.4401451726)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Cholines","Total Cholines","RC","0.926(95% CI:0.766-1.12; P=0.4292049996)","0.907(95% CI:0.865-0.95; P=0.0000403569)","0.96(95% CI:0.774-1.191; P=0.7113610005)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Citrate","Citrate","RC","1.029(95% CI:0.875-1.209; P=0.7334118158)","0.942(95% CI:0.898-0.989; P=0.0161518539)","0.945(95% CI:0.725-1.233; P=0.6783924147)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Clinical_LDL_C","Clinical LDL Cholesterol","RC","0.971(95% CI:0.812-1.163; P=0.7515051912)","0.933(95% CI:0.891-0.977; P=0.0031052112)","0.951(95% CI:0.771-1.173; P=0.6402370864)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Creatinine","Creatinine","RC","1.07(95% CI:0.895-1.28; P=0.4590724317)","1.085(95% CI:1.054-1.117; P=0.0000000361)","1.164(95% CI:0.944-1.436; P=0.1554801013)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"DHA","Docosahexaenoic Acid","RC","0.967(95% CI:0.809-1.156; P=0.7133530475)","0.911(95% CI:0.867-0.956; P=0.0001649153)","0.995(95% CI:0.803-1.233; P=0.9613756237)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Gln","Glutamine","RC","1.038(95% CI:0.861-1.251; P=0.6980754179)","0.98(95% CI:0.934-1.028; P=0.4088569373)","0.958(95% CI:0.772-1.187; P=0.6925986973)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Glucose","Glucose","RC","0.949(95% CI:0.794-1.135; P=0.5666238964)","1.058(95% CI:1.01-1.108; P=0.0169816142)","0.916(95% CI:0.732-1.146; P=0.4426481663)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Gly","Glycine","RC","0.996(95% CI:0.836-1.186; P=0.9633543625)","0.839(95% CI:0.797-0.883; P=0)","1.018(95% CI:0.827-1.254; P=0.8660011681)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"GlycA","Glycoprotein Acetyls","RC","1.003(95% CI:0.833-1.206; P=0.9779499333)","1.068(95% CI:1.018-1.12; P=0.0069254151)","1.059(95% CI:0.853-1.314; P=0.6036090721)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"HDL_C","HDL Cholesterol","RC","0.978(95% CI:0.82-1.166; P=0.8036769205)","0.884(95% CI:0.842-0.928; P=0.0000005416)","1.01(95% CI:0.819-1.245; P=0.9282232502)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"HDL_CE","Cholesteryl Esters in HDL","RC","0.984(95% CI:0.826-1.171; P=0.8550809365)","0.888(95% CI:0.846-0.931; P=0.0000012126)","1.016(95% CI:0.824-1.253; P=0.8821234828)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"HDL_FC","Free Cholesterol in HDL","RC","0.961(95% CI:0.803-1.151; P=0.6672885316)","0.875(95% CI:0.833-0.919; P=0.0000001023)","0.987(95% CI:0.799-1.219; P=0.9033157869)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"HDL_L","Total Lipids in HDL","RC","0.956(95% CI:0.797-1.147; P=0.6253428979)","0.894(95% CI:0.852-0.938; P=0.0000048012)","1.003(95% CI:0.811-1.24; P=0.9790694313)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"HDL_PL","Phospholipids in HDL","RC","0.95(95% CI:0.791-1.142; P=0.5876147086)","0.903(95% CI:0.861-0.948; P=0.0000323699)","1.001(95% CI:0.809-1.239; P=0.9909484158)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"HDL_TG","Triglycerides in HDL","RC","0.931(95% CI:0.769-1.127; P=0.4625306575)","1.027(95% CI:0.98-1.076; P=0.2704711614)","0.978(95% CI:0.787-1.215; P=0.8377870047)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"His","Histidine","RC","1.027(95% CI:0.854-1.234; P=0.7780641661)","0.948(95% CI:0.901-0.996; P=0.0355924285)","0.999(95% CI:0.806-1.238; P=0.9915383029)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_C","Cholesterol in IDL","RC","0.973(95% CI:0.816-1.161; P=0.7643403939)","0.894(95% CI:0.854-0.936; P=0.0000018432)","0.944(95% CI:0.766-1.163; P=0.5878823922)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_CE","Cholesteryl Esters in IDL","RC","0.978(95% CI:0.819-1.168; P=0.8091978811)","0.896(95% CI:0.856-0.939; P=0.0000033109)","0.954(95% CI:0.774-1.176; P=0.658341515)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_FC","Free Cholesterol in IDL","RC","0.958(95% CI:0.805-1.139; P=0.6249672822)","0.889(95% CI:0.849-0.932; P=0.000000773)","0.92(95% CI:0.747-1.134; P=0.4362780354)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_PL","Phospholipids in IDL","RC","0.96(95% CI:0.803-1.148; P=0.6541496106)","0.89(95% CI:0.85-0.933; P=0.0000011562)","0.94(95% CI:0.761-1.161; P=0.5653916495)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"IDL_TG","Triglycerides in IDL","RC","0.942(95% CI:0.775-1.145; P=0.5482054949)","0.993(95% CI:0.947-1.042; P=0.7799122912)","0.977(95% CI:0.784-1.217; P=0.8328982738)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Ile","Isoleucine","RC","1.015(95% CI:0.853-1.208; P=0.8673125011)","1.05(95% CI:1.003-1.099; P=0.0358274978)","1.004(95% CI:0.813-1.24; P=0.9724390409)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_C","Cholesterol in Large HDL","RC","1.001(95% CI:0.84-1.192; P=0.9945088917)","0.86(95% CI:0.818-0.904; P=0.0000000029)","0.999(95% CI:0.809-1.233; P=0.9929616234)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_CE","Cholesteryl Esters in Large HDL","RC","1.003(95% CI:0.843-1.194; P=0.9691027132)","0.861(95% CI:0.819-0.905; P=0.0000000045)","1.002(95% CI:0.812-1.236; P=0.9831901735)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_FC","Free Cholesterol in Large HDL","RC","0.988(95% CI:0.829-1.178; P=0.8949246501)","0.857(95% CI:0.815-0.902; P=0.0000000029)","0.982(95% CI:0.795-1.214; P=0.8682319388)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_PL","Phospholipids in Large HDL","RC","0.986(95% CI:0.825-1.18; P=0.881489277)","0.867(95% CI:0.825-0.911; P=0.0000000186)","0.999(95% CI:0.808-1.234; P=0.990325654)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_HDL_TG","Triglycerides in Large HDL","RC","0.92(95% CI:0.755-1.121; P=0.4081846792)","0.937(95% CI:0.892-0.984; P=0.0094059634)","0.966(95% CI:0.776-1.202; P=0.7549635084)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_C","Cholesterol in Large LDL","RC","0.967(95% CI:0.809-1.156; P=0.7142625418)","0.929(95% CI:0.887-0.973; P=0.0019213623)","0.958(95% CI:0.776-1.182; P=0.6865388441)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_CE","Cholesteryl Esters in Large LDL","RC","0.966(95% CI:0.807-1.156; P=0.7050690457)","0.936(95% CI:0.894-0.981; P=0.0059232097)","0.96(95% CI:0.777-1.186; P=0.7054776797)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_FC","Free Cholesterol in Large LDL","RC","0.967(95% CI:0.813-1.152; P=0.709995744)","0.912(95% CI:0.871-0.956; P=0.0001099973)","0.953(95% CI:0.773-1.175; P=0.6528567832)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_PL","Phospholipids in Large LDL","RC","0.961(95% CI:0.804-1.15; P=0.666305832)","0.931(95% CI:0.888-0.976; P=0.0027723124)","0.952(95% CI:0.77-1.177; P=0.6498294211)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_LDL_TG","Triglycerides in Large LDL","RC","0.93(95% CI:0.763-1.133; P=0.4710147539)","1.007(95% CI:0.96-1.057; P=0.7615588194)","0.966(95% CI:0.773-1.206; P=0.7600714344)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_C","Cholesterol in Large VLDL","RC","0.969(95% CI:0.807-1.164; P=0.7362376579)","1.06(95% CI:1.011-1.111; P=0.0158021308)","0.967(95% CI:0.779-1.202; P=0.7650404689)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","RC","0.976(95% CI:0.813-1.172; P=0.7987571718)","1.033(95% CI:0.986-1.083; P=0.172543002)","0.97(95% CI:0.781-1.205; P=0.7828759215)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_FC","Free Cholesterol in Large VLDL","RC","0.96(95% CI:0.799-1.153; P=0.6611608325)","1.08(95% CI:1.031-1.132; P=0.0010935574)","0.961(95% CI:0.773-1.195; P=0.7207411174)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_PL","Phospholipids in Large VLDL","RC","0.962(95% CI:0.802-1.155; P=0.6805433506)","1.085(95% CI:1.036-1.137; P=0.0005136027)","0.967(95% CI:0.778-1.202; P=0.7613337496)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"L_VLDL_TG","Triglycerides in Large VLDL","RC","0.979(95% CI:0.817-1.173; P=0.8179525321)","1.097(95% CI:1.048-1.149; P=0.000071663)","0.984(95% CI:0.793-1.221; P=0.8831448614)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LA","Linoleic Acid","RC","0.947(95% CI:0.787-1.14; P=0.565622894)","0.928(95% CI:0.885-0.972; P=0.0016979875)","0.944(95% CI:0.761-1.17; P=0.59747396)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Lactate","Lactate","RC","0.994(95% CI:0.832-1.188; P=0.9496392214)","1.056(95% CI:1.005-1.11; P=0.0302645396)","0.971(95% CI:0.784-1.202; P=0.7850666564)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_C","LDL Cholesterol","RC","0.965(95% CI:0.805-1.157; P=0.7031632121)","0.944(95% CI:0.901-0.99; P=0.0163810915)","0.957(95% CI:0.774-1.183; P=0.6844969712)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_CE","Cholesteryl Esters in LDL","RC","0.962(95% CI:0.801-1.154; P=0.6732496269)","0.953(95% CI:0.91-0.999; P=0.0468228819)","0.957(95% CI:0.774-1.184; P=0.6877971208)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_FC","Free Cholesterol in LDL","RC","0.974(95% CI:0.817-1.161; P=0.7683953204)","0.925(95% CI:0.883-0.969; P=0.0010000384)","0.96(95% CI:0.779-1.184; P=0.7046763208)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_L","Total Lipids in LDL","RC","0.962(95% CI:0.801-1.155; P=0.6748460638)","0.949(95% CI:0.905-0.994; P=0.0276454943)","0.955(95% CI:0.772-1.182; P=0.6727935598)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_PL","Phospholipids in LDL","RC","0.967(95% CI:0.806-1.159; P=0.7153285471)","0.95(95% CI:0.906-0.996; P=0.0329067979)","0.959(95% CI:0.775-1.187; P=0.7017423988)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"LDL_TG","Triglycerides in LDL","RC","0.932(95% CI:0.766-1.134; P=0.4813113452)","1.026(95% CI:0.978-1.075; P=0.2937008747)","0.968(95% CI:0.775-1.208; P=0.7709633275)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Leu","Leucine","RC","0.994(95% CI:0.834-1.185; P=0.9482557185)","1.063(95% CI:1.016-1.113; P=0.0086732079)","1.002(95% CI:0.812-1.236; P=0.9830405069)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_C","Cholesterol in Medium HDL","RC","0.965(95% CI:0.808-1.153; P=0.6965417384)","0.914(95% CI:0.871-0.959; P=0.000222569)","1.022(95% CI:0.828-1.261; P=0.8391705727)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","RC","0.969(95% CI:0.812-1.157; P=0.7288974841)","0.917(95% CI:0.874-0.962; P=0.0003979678)","1.026(95% CI:0.832-1.266; P=0.8073246157)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_FC","Free Cholesterol in Medium HDL","RC","0.953(95% CI:0.794-1.143; P=0.6012325105)","0.903(95% CI:0.86-0.947; P=0.000034165)","1.003(95% CI:0.812-1.239; P=0.9777963964)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_PL","Phospholipids in Medium HDL","RC","0.939(95% CI:0.781-1.129; P=0.503625527)","0.936(95% CI:0.893-0.982; P=0.0070565749)","1.008(95% CI:0.815-1.247; P=0.9424408868)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_HDL_TG","Triglycerides in Medium HDL","RC","0.928(95% CI:0.767-1.121; P=0.4373155784)","1.029(95% CI:0.981-1.078; P=0.2413532449)","0.975(95% CI:0.785-1.211; P=0.8174685961)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_C","Cholesterol in Medium LDL","RC","0.959(95% CI:0.799-1.153; P=0.658247723)","0.979(95% CI:0.933-1.026; P=0.3749568032)","0.961(95% CI:0.775-1.192; P=0.7186500597)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","RC","0.954(95% CI:0.793-1.147; P=0.6165906841)","0.991(95% CI:0.945-1.039; P=0.6958060657)","0.959(95% CI:0.773-1.191; P=0.7070364996)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_FC","Free Cholesterol in Medium LDL","RC","0.977(95% CI:0.819-1.167; P=0.8012782179)","0.951(95% CI:0.907-0.997; P=0.0366038167)","0.973(95% CI:0.788-1.203; P=0.8033891685)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_PL","Phospholipids in Medium LDL","RC","0.967(95% CI:0.805-1.161; P=0.7200495762)","0.985(95% CI:0.939-1.033; P=0.531394304)","0.971(95% CI:0.783-1.204; P=0.7876331433)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_LDL_TG","Triglycerides in Medium LDL","RC","0.931(95% CI:0.766-1.131; P=0.47112033)","1.043(95% CI:0.996-1.093; P=0.073184044)","0.966(95% CI:0.774-1.207; P=0.7622098552)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_C","Cholesterol in Medium VLDL","RC","0.983(95% CI:0.822-1.176; P=0.8542893394)","0.937(95% CI:0.893-0.982; P=0.006474307)","0.957(95% CI:0.773-1.183; P=0.6823738018)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","RC","0.989(95% CI:0.83-1.177; P=0.8982335255)","0.914(95% CI:0.872-0.958; P=0.0001769643)","0.959(95% CI:0.776-1.183; P=0.6934257318)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","RC","0.975(95% CI:0.812-1.17; P=0.7825642752)","0.972(95% CI:0.927-1.02; P=0.2486711396)","0.957(95% CI:0.771-1.187; P=0.6885486517)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_PL","Phospholipids in Medium VLDL","RC","0.976(95% CI:0.812-1.173; P=0.792831567)","0.991(95% CI:0.945-1.039; P=0.7147515666)","0.963(95% CI:0.776-1.196; P=0.7348962165)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"M_VLDL_TG","Triglycerides in Medium VLDL","RC","0.989(95% CI:0.824-1.186; P=0.9019953836)","1.078(95% CI:1.029-1.13; P=0.0016604092)","1.001(95% CI:0.807-1.241; P=0.9914671663)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"MUFA","Monounsaturated Fatty Acids","RC","0.948(95% CI:0.782-1.149; P=0.5843165646)","1.058(95% CI:1.009-1.11; P=0.0202147884)","0.985(95% CI:0.791-1.226; P=0.8890688996)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"non_HDL_C","Total Cholesterol Minus HDL-C","RC","0.965(95% CI:0.803-1.159; P=0.7014665376)","0.939(95% CI:0.896-0.984; P=0.0080905751)","0.948(95% CI:0.767-1.171; P=0.6189936474)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Omega_3","Omega-3 Fatty Acids","RC","0.94(95% CI:0.778-1.137; P=0.5232951446)","0.954(95% CI:0.909-1.001; P=0.0574608784)","0.991(95% CI:0.796-1.234; P=0.9370745376)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Omega_6","Omega-6 Fatty Acids","RC","0.941(95% CI:0.779-1.137; P=0.5293604447)","0.932(95% CI:0.889-0.977; P=0.0034672849)","0.961(95% CI:0.773-1.193; P=0.7164242336)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Phe","Phenylalanine","RC","0.938(95% CI:0.772-1.139; P=0.5192977951)","0.997(95% CI:0.951-1.045; P=0.8937351357)","0.906(95% CI:0.727-1.129; P=0.3798939172)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
"Phosphatidylc","Phosphatidylcholines","RC","0.929(95% CI:0.765-1.127; P=0.4541369238)","0.905(95% CI:0.864-0.949; P=0.0000344369)","0.97(95% CI:0.781-1.205; P=0.7822933159)","Raw","All_control_except_phenotype","Raw All_control_except_phenotype"
