"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"XXL_VLDL_CE","Cholesteryl Esters in Chylomicrons and Extremely Large VLDL","PCa_after_70","1.007(95% CI:0.868-1.168; P=0.9237060191)","0.949(95% CI:0.916-0.984; P=0.0044293961)","1.077(95% CI:0.905-1.282; P=0.4017842692)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_FC","Free Cholesterol in Chylomicrons and Extremely Large VLDL","PCa_after_70","0.986(95% CI:0.846-1.148; P=0.8521208899)","0.95(95% CI:0.916-0.985; P=0.0052407)","1.047(95% CI:0.875-1.254; P=0.6130513241)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_PL","Phospholipids in Chylomicrons and Extremely Large VLDL","PCa_after_70","0.991(95% CI:0.852-1.153; P=0.9070617981)","0.947(95% CI:0.913-0.982; P=0.0034026547)","1.052(95% CI:0.88-1.258; P=0.5781154497)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_TG","Triglycerides in Chylomicrons and Extremely Large VLDL","PCa_after_70","0.991(95% CI:0.852-1.153; P=0.9118234162)","0.947(95% CI:0.914-0.982; P=0.0028617678)","1.043(95% CI:0.87-1.249; P=0.6511394502)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetate","Acetate","PCa_before_70","0.984(95% CI:0.851-1.138; P=0.8299794599)","0.99(95% CI:0.962-1.019; P=0.511430247)","0.982(95% CI:0.83-1.162; P=0.8328488545)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetoacetate","Acetoacetate","PCa_before_70","0.948(95% CI:0.817-1.1; P=0.4813259287)","1.007(95% CI:0.981-1.033; P=0.6001948602)","0.942(95% CI:0.811-1.093; P=0.4292039797)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetone","Acetone","PCa_before_70","0.966(95% CI:0.828-1.126; P=0.6574479094)","1.007(95% CI:0.981-1.032; P=0.6095269039)","0.962(95% CI:0.828-1.118; P=0.6168842627)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Ala","Alanine","PCa_before_70","0.931(95% CI:0.806-1.075; P=0.3275806615)","0.919(95% CI:0.895-0.943; P=0.0000000003)","0.949(95% CI:0.824-1.092; P=0.4623751767)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Albumin","Albumin","PCa_before_70","1.087(95% CI:0.935-1.265; P=0.2772791696)","0.977(95% CI:0.952-1.004; P=0.0906651806)","1.079(95% CI:0.937-1.243; P=0.29195183)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"ApoA1","Apolipoprotein A1","PCa_before_70","1.043(95% CI:0.901-1.206; P=0.5746659402)","0.976(95% CI:0.949-1.004; P=0.0868437733)","1.043(95% CI:0.904-1.204; P=0.5631217623)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"ApoB","Apolipoprotein B","PCa_before_70","1.213(95% CI:1.048-1.404; P=0.0094842727)","1.007(95% CI:0.981-1.033; P=0.6131884649)","1.2(95% CI:1.042-1.383; P=0.011498783)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"bOHbutyrate","3-Hydroxybutyrate","PCa_before_70","0.923(95% CI:0.781-1.091; P=0.3459623257)","1.006(95% CI:0.981-1.032; P=0.6370040242)","0.927(95% CI:0.789-1.089; P=0.356238674)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Cholines","Total Cholines","PCa_before_70","1.164(95% CI:1.005-1.348; P=0.0424608464)","0.978(95% CI:0.952-1.004; P=0.1003035667)","1.155(95% CI:1.004-1.329; P=0.0441476118)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Citrate","Citrate","PCa_before_70","0.928(95% CI:0.793-1.085; P=0.3469418193)","0.952(95% CI:0.927-0.977; P=0.000251052)","0.939(95% CI:0.813-1.085; P=0.3958192349)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Clinical_LDL_C","Clinical LDL Cholesterol","PCa_before_70","1.21(95% CI:1.041-1.407; P=0.0129244869)","1.018(95% CI:0.992-1.046; P=0.1724417484)","1.196(95% CI:1.035-1.383; P=0.0155165024)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Creatinine","Creatinine","PCa_before_70","1.082(95% CI:0.929-1.26; P=0.3114825875)","1.008(95% CI:0.982-1.034; P=0.5569003736)","1.095(95% CI:0.95-1.262; P=0.2116051775)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"DHA","Docosahexaenoic Acid","PCa_before_70","1.027(95% CI:0.891-1.183; P=0.7173714033)","1.072(95% CI:1.046-1.099; P=0.0000000399)","1.034(95% CI:0.899-1.188; P=0.6399185836)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Gln","Glutamine","PCa_before_70","1.006(95% CI:0.87-1.164; P=0.930813444)","0.962(95% CI:0.937-0.987; P=0.0035809193)","1.023(95% CI:0.884-1.184; P=0.7573942426)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Glucose","Glucose","PCa_before_70","0.834(95% CI:0.711-0.978; P=0.0256298797)","0.945(95% CI:0.92-0.972; P=0.0000694194)","0.843(95% CI:0.72-0.987; P=0.0336788228)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Gly","Glycine","PCa_before_70","1.048(95% CI:0.907-1.212; P=0.5224027049)","0.976(95% CI:0.95-1.002; P=0.0699388557)","1.067(95% CI:0.926-1.23; P=0.3696099558)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"GlycA","Glycoprotein Acetyls","PCa_before_70","1.118(95% CI:0.969-1.291; P=0.1270401233)","0.986(95% CI:0.959-1.013; P=0.297353677)","1.12(95% CI:0.97-1.294; P=0.1218032708)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_C","HDL Cholesterol","PCa_before_70","1.016(95% CI:0.876-1.177; P=0.8349533189)","0.999(95% CI:0.971-1.027; P=0.9197452397)","1.018(95% CI:0.879-1.179; P=0.8086125168)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_CE","Cholesteryl Esters in HDL","PCa_before_70","1.006(95% CI:0.868-1.166; P=0.9344381383)","1(95% CI:0.973-1.029; P=0.9894741282)","1.008(95% CI:0.87-1.169; P=0.9123765138)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_FC","Free Cholesterol in HDL","PCa_before_70","1.033(95% CI:0.893-1.195; P=0.664600169)","0.993(95% CI:0.966-1.021; P=0.6332657396)","1.036(95% CI:0.898-1.194; P=0.6283729971)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_L","Total Lipids in HDL","PCa_before_70","1.025(95% CI:0.885-1.186; P=0.7441453421)","0.983(95% CI:0.956-1.01; P=0.2144180872)","1.027(95% CI:0.889-1.186; P=0.7184809252)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_PL","Phospholipids in HDL","PCa_before_70","1.011(95% CI:0.874-1.169; P=0.8870398311)","0.977(95% CI:0.951-1.005; P=0.1026101757)","1.013(95% CI:0.877-1.17; P=0.8605138955)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_TG","Triglycerides in HDL","PCa_before_70","1.063(95% CI:0.928-1.218; P=0.3799284185)","0.953(95% CI:0.927-0.979; P=0.0004645854)","1.064(95% CI:0.926-1.222; P=0.384007402)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"His","Histidine","PCa_before_70","1.037(95% CI:0.902-1.193; P=0.6097664688)","1.022(95% CI:0.997-1.047; P=0.0882889253)","1.043(95% CI:0.908-1.198; P=0.552330286)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_C","Cholesterol in IDL","PCa_before_70","1.188(95% CI:1.027-1.373; P=0.0205408252)","1.019(95% CI:0.993-1.046; P=0.1558314056)","1.178(95% CI:1.023-1.357; P=0.0229139748)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_CE","Cholesteryl Esters in IDL","PCa_before_70","1.19(95% CI:1.03-1.376; P=0.0184298991)","1.017(95% CI:0.991-1.044; P=0.1956309905)","1.181(95% CI:1.026-1.36; P=0.0203155009)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_FC","Free Cholesterol in IDL","PCa_before_70","1.161(95% CI:1.009-1.337; P=0.0371708326)","1.02(95% CI:0.994-1.047; P=0.1369649693)","1.155(95% CI:1.005-1.327; P=0.0416123669)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_PL","Phospholipids in IDL","PCa_before_70","1.179(95% CI:1.023-1.36; P=0.0230142403)","1.015(95% CI:0.989-1.042; P=0.2491641496)","1.169(95% CI:1.018-1.343; P=0.027139402)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_TG","Triglycerides in IDL","PCa_before_70","1.095(95% CI:0.957-1.252; P=0.1867734319)","0.967(95% CI:0.941-0.993; P=0.0134675398)","1.094(95% CI:0.956-1.251; P=0.192914586)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Ile","Isoleucine","PCa_before_70","0.944(95% CI:0.82-1.088; P=0.4255178197)","0.981(95% CI:0.955-1.007; P=0.1533294886)","0.95(95% CI:0.823-1.096; P=0.4815257667)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_C","Cholesterol in Large HDL","PCa_before_70","0.961(95% CI:0.826-1.119; P=0.6116404657)","1.016(95% CI:0.988-1.044; P=0.26204384)","0.966(95% CI:0.831-1.123; P=0.6531454528)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_CE","Cholesteryl Esters in Large HDL","PCa_before_70","0.957(95% CI:0.821-1.115; P=0.5698573615)","1.017(95% CI:0.99-1.045; P=0.2264340476)","0.961(95% CI:0.826-1.119; P=0.6082536857)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_FC","Free Cholesterol in Large HDL","PCa_before_70","0.963(95% CI:0.828-1.121; P=0.6269980396)","1.011(95% CI:0.984-1.039; P=0.4317683733)","0.969(95% CI:0.834-1.124; P=0.6752572323)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_PL","Phospholipids in Large HDL","PCa_before_70","0.957(95% CI:0.823-1.112; P=0.5639242469)","1.004(95% CI:0.977-1.031; P=0.79312922)","0.962(95% CI:0.829-1.116; P=0.6099993239)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_TG","Triglycerides in Large HDL","PCa_before_70","1.043(95% CI:0.912-1.193; P=0.5360335948)","0.965(95% CI:0.94-0.991; P=0.0094485681)","1.045(95% CI:0.912-1.197; P=0.5262449813)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_C","Cholesterol in Large LDL","PCa_before_70","1.199(95% CI:1.035-1.389; P=0.0154010294)","1.017(95% CI:0.991-1.044; P=0.2075858209)","1.187(95% CI:1.03-1.369; P=0.0180107028)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_CE","Cholesteryl Esters in Large LDL","PCa_before_70","1.203(95% CI:1.04-1.393; P=0.0131346608)","1.014(95% CI:0.988-1.041; P=0.2848079247)","1.191(95% CI:1.034-1.373; P=0.015384787)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_FC","Free Cholesterol in Large LDL","PCa_before_70","1.169(95% CI:1.015-1.347; P=0.0303520801)","1.019(95% CI:0.993-1.046; P=0.1493185141)","1.163(95% CI:1.011-1.337; P=0.0343188652)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_PL","Phospholipids in Large LDL","PCa_before_70","1.2(95% CI:1.04-1.385; P=0.0125564648)","1.011(95% CI:0.985-1.038; P=0.4064914921)","1.189(95% CI:1.035-1.367; P=0.0146934553)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_TG","Triglycerides in Large LDL","PCa_before_70","1.102(95% CI:0.964-1.261; P=0.1556930459)","0.962(95% CI:0.936-0.989; P=0.0053658786)","1.102(95% CI:0.964-1.261; P=0.1557990539)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_C","Cholesterol in Large VLDL","PCa_before_70","1.152(95% CI:1.004-1.322; P=0.0440442591)","0.975(95% CI:0.949-1.001; P=0.0595128689)","1.151(95% CI:1.001-1.324; P=0.0484444549)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","PCa_before_70","1.171(95% CI:1.021-1.344; P=0.0241186951)","0.983(95% CI:0.958-1.009; P=0.2081454116)","1.167(95% CI:1.016-1.341; P=0.028631998)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_FC","Free Cholesterol in Large VLDL","PCa_before_70","1.128(95% CI:0.985-1.292; P=0.0812710321)","0.967(95% CI:0.941-0.993; P=0.0145288057)","1.13(95% CI:0.984-1.298; P=0.0830407396)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_PL","Phospholipids in Large VLDL","PCa_before_70","1.116(95% CI:0.974-1.278; P=0.1131272046)","0.964(95% CI:0.938-0.99; P=0.0075553498)","1.119(95% CI:0.973-1.286; P=0.1140703267)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_TG","Triglycerides in Large VLDL","PCa_before_70","1.1(95% CI:0.96-1.261; P=0.1690528972)","0.966(95% CI:0.941-0.993; P=0.0129633251)","1.106(95% CI:0.961-1.273; P=0.158344328)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LA","Linoleic Acid","PCa_before_70","1.254(95% CI:1.083-1.452; P=0.0024754152)","0.973(95% CI:0.948-0.998; P=0.0371849728)","1.238(95% CI:1.074-1.427; P=0.0033178563)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Lactate","Lactate","PCa_before_70","1.04(95% CI:0.901-1.201; P=0.5947116759)","0.983(95% CI:0.957-1.009; P=0.2005341037)","1.048(95% CI:0.909-1.209; P=0.5152911805)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_C","LDL Cholesterol","PCa_before_70","1.214(95% CI:1.046-1.409; P=0.0109211337)","1.013(95% CI:0.986-1.039; P=0.3492863631)","1.2(95% CI:1.039-1.385; P=0.0128924254)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_CE","Cholesteryl Esters in LDL","PCa_before_70","1.218(95% CI:1.049-1.414; P=0.0094572828)","1.008(95% CI:0.982-1.034; P=0.555967274)","1.204(95% CI:1.043-1.389; P=0.0111663297)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_FC","Free Cholesterol in LDL","PCa_before_70","1.18(95% CI:1.023-1.361; P=0.0232855019)","1.021(95% CI:0.994-1.048; P=0.1279101154)","1.172(95% CI:1.019-1.349; P=0.0266061335)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_L","Total Lipids in LDL","PCa_before_70","1.221(95% CI:1.05-1.419; P=0.0094368208)","1.009(95% CI:0.983-1.036; P=0.488006954)","1.205(95% CI:1.043-1.391; P=0.0111152847)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_PL","Phospholipids in LDL","PCa_before_70","1.211(95% CI:1.048-1.401; P=0.0097080604)","1.009(95% CI:0.983-1.035; P=0.5099905754)","1.199(95% CI:1.042-1.38; P=0.0112790529)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_TG","Triglycerides in LDL","PCa_before_70","1.104(95% CI:0.964-1.263; P=0.1515933121)","0.959(95% CI:0.934-0.986; P=0.0030333808)","1.104(95% CI:0.965-1.264; P=0.1500321539)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Leu","Leucine","PCa_before_70","0.972(95% CI:0.844-1.119; P=0.6939078085)","0.974(95% CI:0.948-1; P=0.0508422842)","0.976(95% CI:0.847-1.125; P=0.737678536)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_C","Cholesterol in Medium HDL","PCa_before_70","1.002(95% CI:0.866-1.16; P=0.975804812)","0.984(95% CI:0.957-1.012; P=0.2642563317)","1.004(95% CI:0.867-1.162; P=0.9605828059)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","PCa_before_70","0.994(95% CI:0.859-1.151; P=0.9394235848)","0.985(95% CI:0.958-1.013; P=0.2858129738)","0.995(95% CI:0.859-1.153; P=0.9506626979)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_FC","Free Cholesterol in Medium HDL","PCa_before_70","1.025(95% CI:0.887-1.184; P=0.741196648)","0.982(95% CI:0.955-1.01; P=0.1971768937)","1.027(95% CI:0.89-1.186; P=0.7157864094)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_PL","Phospholipids in Medium HDL","PCa_before_70","1.008(95% CI:0.874-1.163; P=0.9128463232)","0.967(95% CI:0.941-0.994; P=0.0175422904)","1.009(95% CI:0.874-1.165; P=0.9013089556)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_TG","Triglycerides in Medium HDL","PCa_before_70","1.053(95% CI:0.919-1.206; P=0.4581894575)","0.951(95% CI:0.925-0.977; P=0.0002501853)","1.053(95% CI:0.916-1.211; P=0.4656474812)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_C","Cholesterol in Medium LDL","PCa_before_70","1.217(95% CI:1.052-1.407; P=0.0082613002)","1(95% CI:0.974-1.026; P=0.9973228647)","1.205(95% CI:1.046-1.387; P=0.0096559568)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","PCa_before_70","1.213(95% CI:1.05-1.402; P=0.0088382706)","0.993(95% CI:0.967-1.019; P=0.5969209893)","1.202(95% CI:1.045-1.384; P=0.0102379263)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_FC","Free Cholesterol in Medium LDL","PCa_before_70","1.189(95% CI:1.033-1.367; P=0.0156514659)","1.016(95% CI:0.99-1.043; P=0.2287329374)","1.182(95% CI:1.029-1.357; P=0.0179070246)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_PL","Phospholipids in Medium LDL","PCa_before_70","1.213(95% CI:1.052-1.399; P=0.0079146382)","0.999(95% CI:0.974-1.025; P=0.9475493632)","1.203(95% CI:1.047-1.382; P=0.0091211781)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_TG","Triglycerides in Medium LDL","PCa_before_70","1.103(95% CI:0.967-1.259; P=0.144970962)","0.957(95% CI:0.931-0.984; P=0.0018343921)","1.106(95% CI:0.967-1.263; P=0.1409138315)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_C","Cholesterol in Medium VLDL","PCa_before_70","1.211(95% CI:1.051-1.395; P=0.0080713299)","1.014(95% CI:0.988-1.04; P=0.3021431865)","1.199(95% CI:1.043-1.379; P=0.0107272227)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","PCa_before_70","1.189(95% CI:1.035-1.367; P=0.014775715)","1.022(95% CI:0.996-1.049; P=0.1030976481)","1.18(95% CI:1.027-1.356; P=0.0196833625)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","PCa_before_70","1.209(95% CI:1.051-1.391; P=0.0080074344)","1.001(95% CI:0.975-1.027; P=0.9530582262)","1.199(95% CI:1.044-1.377; P=0.0100577777)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_PL","Phospholipids in Medium VLDL","PCa_before_70","1.206(95% CI:1.048-1.389; P=0.0090452313)","0.993(95% CI:0.968-1.019; P=0.5925081225)","1.198(95% CI:1.042-1.377; P=0.0109968486)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_TG","Triglycerides in Medium VLDL","PCa_before_70","1.138(95% CI:0.991-1.307; P=0.0667593026)","0.971(95% CI:0.946-0.998; P=0.0323689666)","1.14(95% CI:0.99-1.312; P=0.0682854633)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"MUFA","Monounsaturated Fatty Acids","PCa_before_70","1.114(95% CI:0.964-1.287; P=0.1438232656)","0.947(95% CI:0.921-0.973; P=0.0000758653)","1.111(95% CI:0.963-1.282; P=0.1493811884)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"non_HDL_C","Total Cholesterol Minus HDL-C","PCa_before_70","1.226(95% CI:1.054-1.427; P=0.0083800226)","1.01(95% CI:0.984-1.037; P=0.4525049411)","1.209(95% CI:1.046-1.398; P=0.0101267789)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
