"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"L_HDL_PL","Phospholipids in Large HDL","RC","0.987(95% CI:0.825-1.18; P=0.884536932)","0.877(95% CI:0.834-0.921; P=0.0000001978)","1(95% CI:0.809-1.236; P=0.9996533484)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_HDL_TG","Triglycerides in Large HDL","RC","0.922(95% CI:0.756-1.124; P=0.4214715402)","0.948(95% CI:0.903-0.996; P=0.0327400275)","0.968(95% CI:0.778-1.205; P=0.7712608429)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_C","Cholesterol in Large LDL","RC","0.968(95% CI:0.81-1.158; P=0.723577815)","0.932(95% CI:0.889-0.976; P=0.0027837819)","0.96(95% CI:0.778-1.185; P=0.7035323827)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_CE","Cholesteryl Esters in Large LDL","RC","0.967(95% CI:0.808-1.157; P=0.7153249375)","0.939(95% CI:0.896-0.984; P=0.0081949366)","0.962(95% CI:0.779-1.189; P=0.7229293466)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_FC","Free Cholesterol in Large LDL","RC","0.969(95% CI:0.814-1.153; P=0.7200737256)","0.915(95% CI:0.873-0.958; P=0.0001775241)","0.956(95% CI:0.775-1.178; P=0.6706915372)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_PL","Phospholipids in Large LDL","RC","0.963(95% CI:0.805-1.152; P=0.6774318415)","0.933(95% CI:0.891-0.978; P=0.0038266385)","0.955(95% CI:0.772-1.18; P=0.6680047458)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_LDL_TG","Triglycerides in Large LDL","RC","0.933(95% CI:0.766-1.137; P=0.4947450033)","1.013(95% CI:0.966-1.062; P=0.5926950803)","0.969(95% CI:0.776-1.21; P=0.7805468246)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_C","Cholesterol in Large VLDL","RC","0.971(95% CI:0.808-1.166; P=0.7501329636)","1.059(95% CI:1.01-1.11; P=0.017295426)","0.968(95% CI:0.779-1.203; P=0.7707778218)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","RC","0.979(95% CI:0.815-1.175; P=0.8177470742)","1.034(95% CI:0.986-1.084; P=0.1708423124)","0.971(95% CI:0.782-1.206; P=0.7916360254)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_FC","Free Cholesterol in Large VLDL","RC","0.961(95% CI:0.8-1.154; P=0.6693793044)","1.079(95% CI:1.03-1.13; P=0.0013753124)","0.961(95% CI:0.773-1.196; P=0.7230111356)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_PL","Phospholipids in Large VLDL","RC","0.963(95% CI:0.803-1.156; P=0.6875592985)","1.084(95% CI:1.035-1.135; P=0.0006499665)","0.967(95% CI:0.778-1.202; P=0.7630059306)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"L_VLDL_TG","Triglycerides in Large VLDL","RC","0.979(95% CI:0.817-1.173; P=0.816930785)","1.095(95% CI:1.046-1.147; P=0.000105452)","0.983(95% CI:0.792-1.22; P=0.8764466783)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LA","Linoleic Acid","RC","0.947(95% CI:0.787-1.139; P=0.5611708567)","0.932(95% CI:0.889-0.976; P=0.0030449172)","0.943(95% CI:0.76-1.169; P=0.5904923803)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Lactate","Lactate","RC","0.99(95% CI:0.829-1.183; P=0.914427559)","1.053(95% CI:1.002-1.107; P=0.0399276149)","0.966(95% CI:0.78-1.196; P=0.7494157065)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_C","LDL Cholesterol","RC","0.966(95% CI:0.806-1.158; P=0.7114684328)","0.946(95% CI:0.903-0.991; P=0.019803965)","0.959(95% CI:0.776-1.185; P=0.6996397249)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_CE","Cholesteryl Esters in LDL","RC","0.963(95% CI:0.802-1.155; P=0.6818868158)","0.955(95% CI:0.911-1.001; P=0.0551099047)","0.959(95% CI:0.775-1.187; P=0.7030300434)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_FC","Free Cholesterol in LDL","RC","0.975(95% CI:0.818-1.162; P=0.7784596094)","0.927(95% CI:0.884-0.971; P=0.0012832251)","0.963(95% CI:0.781-1.187; P=0.7215336668)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_L","Total Lipids in LDL","RC","0.963(95% CI:0.802-1.156; P=0.6854404237)","0.951(95% CI:0.907-0.996; P=0.033434818)","0.957(95% CI:0.774-1.184; P=0.6889543763)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_PL","Phospholipids in LDL","RC","0.968(95% CI:0.808-1.161; P=0.7282270511)","0.951(95% CI:0.908-0.997; P=0.0374185329)","0.962(95% CI:0.777-1.19; P=0.7186664747)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"LDL_TG","Triglycerides in LDL","RC","0.935(95% CI:0.768-1.138; P=0.5033511952)","1.03(95% CI:0.983-1.08; P=0.2177287209)","0.97(95% CI:0.777-1.211; P=0.7890283875)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Leu","Leucine","RC","0.993(95% CI:0.833-1.183; P=0.9350721218)","1.056(95% CI:1.008-1.105; P=0.0207309726)","1.001(95% CI:0.812-1.235; P=0.9903527352)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_C","Cholesterol in Medium HDL","RC","0.961(95% CI:0.804-1.149; P=0.6632391831)","0.922(95% CI:0.879-0.967; P=0.0008503955)","1.022(95% CI:0.828-1.261; P=0.842041337)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","RC","0.965(95% CI:0.808-1.152; P=0.6927621637)","0.925(95% CI:0.882-0.97; P=0.0013610505)","1.026(95% CI:0.831-1.266; P=0.8114074424)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_FC","Free Cholesterol in Medium HDL","RC","0.95(95% CI:0.792-1.14; P=0.5817353652)","0.912(95% CI:0.869-0.957; P=0.0001938248)","1.004(95% CI:0.813-1.24; P=0.9730805871)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_PL","Phospholipids in Medium HDL","RC","0.935(95% CI:0.777-1.125; P=0.474767212)","0.946(95% CI:0.902-0.992; P=0.0220005927)","1.008(95% CI:0.814-1.247; P=0.9446371862)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_HDL_TG","Triglycerides in Medium HDL","RC","0.927(95% CI:0.766-1.122; P=0.4366632658)","1.035(95% CI:0.987-1.085; P=0.1522548935)","0.975(95% CI:0.785-1.212; P=0.8220469788)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_C","Cholesterol in Medium LDL","RC","0.96(95% CI:0.799-1.154; P=0.6642602044)","0.979(95% CI:0.934-1.026; P=0.3762793956)","0.963(95% CI:0.776-1.194; P=0.7306550338)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","RC","0.954(95% CI:0.793-1.148; P=0.6212521129)","0.991(95% CI:0.945-1.039; P=0.6993947946)","0.961(95% CI:0.774-1.193; P=0.7174617433)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_FC","Free Cholesterol in Medium LDL","RC","0.979(95% CI:0.82-1.168; P=0.8117497811)","0.951(95% CI:0.907-0.997; P=0.0365507556)","0.976(95% CI:0.79-1.206; P=0.8199304862)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_PL","Phospholipids in Medium LDL","RC","0.968(95% CI:0.806-1.163; P=0.7314229903)","0.984(95% CI:0.939-1.032; P=0.5171349388)","0.973(95% CI:0.784-1.206; P=0.8018893175)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_LDL_TG","Triglycerides in Medium LDL","RC","0.934(95% CI:0.768-1.135; P=0.491089205)","1.046(95% CI:0.999-1.096; P=0.0555242859)","0.968(95% CI:0.776-1.209; P=0.7772268383)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_C","Cholesterol in Medium VLDL","RC","0.986(95% CI:0.825-1.179; P=0.880183943)","0.939(95% CI:0.896-0.984; P=0.0084604191)","0.959(95% CI:0.776-1.187; P=0.7023571499)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","RC","0.991(95% CI:0.833-1.18; P=0.9232696734)","0.916(95% CI:0.874-0.96; P=0.0002596445)","0.962(95% CI:0.779-1.187; P=0.7148988153)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","RC","0.978(95% CI:0.815-1.173; P=0.8071572503)","0.974(95% CI:0.929-1.022; P=0.2807022763)","0.959(95% CI:0.773-1.19; P=0.705189599)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_PL","Phospholipids in Medium VLDL","RC","0.978(95% CI:0.814-1.176; P=0.8155327722)","0.993(95% CI:0.947-1.041; P=0.7555746235)","0.965(95% CI:0.778-1.198; P=0.7487495354)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"M_VLDL_TG","Triglycerides in Medium VLDL","RC","0.989(95% CI:0.825-1.186; P=0.9061414986)","1.077(95% CI:1.028-1.129; P=0.0019113768)","1.001(95% CI:0.807-1.241; P=0.9962500335)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"MUFA","Monounsaturated Fatty Acids","RC","0.948(95% CI:0.782-1.15; P=0.5904208147)","1.061(95% CI:1.012-1.113; P=0.0143700104)","0.986(95% CI:0.791-1.227; P=0.8966427387)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"non_HDL_C","Total Cholesterol Minus HDL-C","RC","0.967(95% CI:0.804-1.161; P=0.7166460743)","0.942(95% CI:0.899-0.986; P=0.0113202173)","0.95(95% CI:0.769-1.175; P=0.6368302612)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Omega_3","Omega-3 Fatty Acids","RC","0.947(95% CI:0.784-1.144; P=0.5744797608)","0.962(95% CI:0.917-1.009; P=0.1151390671)","0.998(95% CI:0.802-1.241; P=0.9835114724)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Omega_6","Omega-6 Fatty Acids","RC","0.941(95% CI:0.778-1.138; P=0.5292890176)","0.937(95% CI:0.894-0.983; P=0.0071818721)","0.961(95% CI:0.774-1.194; P=0.7208621737)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Phe","Phenylalanine","RC","0.939(95% CI:0.777-1.135; P=0.513072614)","0.995(95% CI:0.949-1.043; P=0.8382959837)","0.906(95% CI:0.728-1.129; P=0.3815335019)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Phosphatidylc","Phosphatidylcholines","RC","0.928(95% CI:0.764-1.127; P=0.4508381947)","0.915(95% CI:0.873-0.959; P=0.0002021966)","0.972(95% CI:0.782-1.207; P=0.7957885349)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Phosphoglyc","Phosphoglycerides","RC","0.919(95% CI:0.757-1.116; P=0.3928337334)","0.929(95% CI:0.886-0.973; P=0.0020211727)","0.964(95% CI:0.775-1.198; P=0.7395646732)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"PUFA","Polyunsaturated Fatty Acids","RC","0.931(95% CI:0.765-1.133; P=0.4734163025)","0.935(95% CI:0.892-0.981; P=0.0056242562)","0.963(95% CI:0.773-1.2; P=0.7351563357)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Pyruvate","Pyruvate","RC","0.969(95% CI:0.81-1.159; P=0.7278916402)","0.993(95% CI:0.944-1.045; P=0.7922999393)","0.948(95% CI:0.761-1.181; P=0.6325941309)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Remnant_C","Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)","RC","0.967(95% CI:0.804-1.163; P=0.7220750059)","0.94(95% CI:0.897-0.985; P=0.0091602785)","0.944(95% CI:0.763-1.168; P=0.5945464879)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_C","Cholesterol in Small HDL","RC","0.944(95% CI:0.787-1.132; P=0.5330112493)","1.014(95% CI:0.967-1.063; P=0.5696571087)","1.048(95% CI:0.846-1.298; P=0.6692157512)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_CE","Cholesteryl Esters in Small HDL","RC","0.956(95% CI:0.798-1.144; P=0.6214538415)","1.026(95% CI:0.979-1.076; P=0.2874732029)","1.055(95% CI:0.852-1.306; P=0.6248332132)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_FC","Free Cholesterol in Small HDL","RC","0.927(95% CI:0.766-1.122; P=0.4369669868)","0.978(95% CI:0.933-1.026; P=0.3690239392)","1.02(95% CI:0.822-1.266; P=0.85494053)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_PL","Phospholipids in Small HDL","RC","0.916(95% CI:0.759-1.105; P=0.3577180955)","1.028(95% CI:0.981-1.078; P=0.2516675466)","1.022(95% CI:0.824-1.266; P=0.8448773382)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_HDL_TG","Triglycerides in Small HDL","RC","0.945(95% CI:0.786-1.136; P=0.5472676373)","1.087(95% CI:1.038-1.138; P=0.0003922601)","0.984(95% CI:0.793-1.22; P=0.8807242327)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_C","Cholesterol in Small LDL","RC","0.969(95% CI:0.808-1.162; P=0.7347129961)","0.974(95% CI:0.929-1.021; P=0.2784641026)","0.96(95% CI:0.775-1.191; P=0.7128274577)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_CE","Cholesteryl Esters in Small LDL","RC","0.957(95% CI:0.797-1.15; P=0.6420673976)","0.986(95% CI:0.94-1.034; P=0.5556744079)","0.954(95% CI:0.768-1.184; P=0.6688622569)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_FC","Free Cholesterol in Small LDL","RC","1(95% CI:0.839-1.191; P=0.9957287947)","0.949(95% CI:0.905-0.994; P=0.0271258546)","0.984(95% CI:0.797-1.215; P=0.8783380781)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_PL","Phospholipids in Small LDL","RC","0.994(95% CI:0.831-1.191; P=0.9516829844)","0.971(95% CI:0.926-1.018; P=0.2215739434)","0.981(95% CI:0.792-1.214; P=0.8595564065)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_LDL_TG","Triglycerides in Small LDL","RC","0.937(95% CI:0.775-1.135; P=0.5073411661)","1.067(95% CI:1.02-1.117; P=0.0051501567)","0.961(95% CI:0.77-1.2; P=0.7256196812)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_C","Cholesterol in Small VLDL","RC","0.978(95% CI:0.814-1.175; P=0.8147663308)","0.979(95% CI:0.934-1.027; P=0.3866625727)","0.968(95% CI:0.78-1.2; P=0.765830957)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_CE","Cholesteryl Esters in Small VLDL","RC","0.973(95% CI:0.81-1.169; P=0.7722239725)","0.987(95% CI:0.941-1.034; P=0.5739143515)","0.964(95% CI:0.777-1.196; P=0.7385394534)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_FC","Free Cholesterol in Small VLDL","RC","0.988(95% CI:0.824-1.184; P=0.8919826067)","0.966(95% CI:0.922-1.013; P=0.1563722863)","0.975(95% CI:0.787-1.208; P=0.8170247923)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_PL","Phospholipids in Small VLDL","RC","0.986(95% CI:0.82-1.186; P=0.8840284994)","0.992(95% CI:0.946-1.04; P=0.7433433261)","0.982(95% CI:0.791-1.218; P=0.8670432516)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"S_VLDL_TG","Triglycerides in Small VLDL","RC","0.985(95% CI:0.821-1.182; P=0.8732163272)","1.073(95% CI:1.024-1.124; P=0.0030015332)","1.015(95% CI:0.82-1.257; P=0.8926282812)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"SFA","Saturated Fatty Acids","RC","0.928(95% CI:0.763-1.13; P=0.4583029771)","1.025(95% CI:0.977-1.075; P=0.3096981425)","0.964(95% CI:0.773-1.202; P=0.7436160153)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Sphingomyelins","Sphingomyelins","RC","0.97(95% CI:0.811-1.161; P=0.7419984588)","0.903(95% CI:0.862-0.946; P=0.00001561)","0.983(95% CI:0.796-1.214; P=0.8721729633)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_C","Total Cholesterol","RC","0.96(95% CI:0.802-1.15; P=0.657846627)","0.913(95% CI:0.872-0.956; P=0.0001006725)","0.952(95% CI:0.772-1.175; P=0.6475892184)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_CE","Total Esterified Cholesterol","RC","0.961(95% CI:0.803-1.149; P=0.6608723789)","0.91(95% CI:0.87-0.953; P=0.000054892)","0.956(95% CI:0.775-1.178; P=0.6712887782)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_FA","Total Fatty Acids","RC","0.929(95% CI:0.762-1.133; P=0.4676019766)","1.008(95% CI:0.96-1.057; P=0.759620167)","0.968(95% CI:0.776-1.208; P=0.7752386022)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_FC","Total Free Cholesterol","RC","0.958(95% CI:0.799-1.15; P=0.6452356209)","0.922(95% CI:0.88-0.966; P=0.0005972513)","0.946(95% CI:0.766-1.17; P=0.6102668774)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_L","Total Lipids in Lipoprotein Particles","RC","0.943(95% CI:0.78-1.139; P=0.5407036096)","0.954(95% CI:0.91-1; P=0.0502105303)","0.955(95% CI:0.77-1.185; P=0.6746533176)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_PL","Total Phospholipids in Lipoprotein Particles","RC","0.934(95% CI:0.774-1.127; P=0.4777769713)","0.926(95% CI:0.883-0.97; P=0.0011683628)","0.959(95% CI:0.774-1.188; P=0.7008015931)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Total_TG","Total Triglycerides","RC","0.967(95% CI:0.803-1.164; P=0.7221739295)","1.087(95% CI:1.037-1.139; P=0.000503026)","0.991(95% CI:0.798-1.231; P=0.9343910142)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Tyr","Tyrosine","RC","0.962(95% CI:0.804-1.152; P=0.6731859968)","1(95% CI:0.954-1.049; P=0.9971782346)","0.993(95% CI:0.803-1.227; P=0.9481154879)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Unsaturation","Degree of Unsaturation","RC","0.99(95% CI:0.836-1.172; P=0.906163921)","0.882(95% CI:0.842-0.924; P=0.000000141)","1.008(95% CI:0.818-1.242; P=0.9418669658)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"Val","Valine","RC","0.94(95% CI:0.784-1.128; P=0.50641823)","1.042(95% CI:0.994-1.092; P=0.0849270581)","0.94(95% CI:0.758-1.166; P=0.5753857106)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_C","VLDL Cholesterol","RC","0.965(95% CI:0.8-1.163; P=0.7059465572)","0.993(95% CI:0.947-1.041; P=0.7666726354)","0.952(95% CI:0.767-1.181; P=0.6532537148)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_CE","Cholesteryl Esters in VLDL","RC","0.966(95% CI:0.803-1.162; P=0.7152246875)","0.969(95% CI:0.925-1.016; P=0.1962033426)","0.947(95% CI:0.764-1.174; P=0.6193521222)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_FC","Free Cholesterol in VLDL","RC","0.958(95% CI:0.795-1.154; P=0.6529267009)","1.023(95% CI:0.976-1.073; P=0.3497926111)","0.951(95% CI:0.765-1.183; P=0.6547146212)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_L","Total Lipids in VLDL","RC","0.971(95% CI:0.804-1.172; P=0.7598702259)","1.063(95% CI:1.013-1.115; P=0.0126699821)","0.979(95% CI:0.788-1.217; P=0.8499293672)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_PL","Phospholipids in VLDL","RC","0.962(95% CI:0.798-1.16; P=0.6829890934)","1.038(95% CI:0.99-1.088; P=0.1272768085)","0.962(95% CI:0.774-1.197; P=0.7301839575)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"VLDL_TG","Triglycerides in VLDL","RC","0.975(95% CI:0.812-1.17; P=0.785747815)","1.097(95% CI:1.047-1.15; P=0.0001046589)","0.991(95% CI:0.799-1.229; P=0.9331511399)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_C","Cholesterol in Very Large HDL","RC","0.993(95% CI:0.837-1.179; P=0.938784529)","0.86(95% CI:0.818-0.905; P=0.0000000067)","0.962(95% CI:0.778-1.189; P=0.7211298738)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_CE","Cholesteryl Esters in Very Large HDL","RC","0.999(95% CI:0.841-1.185; P=0.9868341174)","0.86(95% CI:0.818-0.905; P=0.000000007)","0.973(95% CI:0.788-1.202; P=0.799552916)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_FC","Free Cholesterol in Very Large HDL","RC","0.974(95% CI:0.819-1.158; P=0.764355508)","0.868(95% CI:0.825-0.912; P=0.0000000333)","0.92(95% CI:0.741-1.142; P=0.4492227661)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_PL","Phospholipids in Very Large HDL","RC","0.991(95% CI:0.832-1.18; P=0.9210679543)","0.863(95% CI:0.82-0.909; P=0.0000000193)","0.965(95% CI:0.779-1.195; P=0.7425927413)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_HDL_TG","Triglycerides in Very Large HDL","RC","0.932(95% CI:0.766-1.133; P=0.4789710006)","0.983(95% CI:0.937-1.032; P=0.4935014071)","0.957(95% CI:0.767-1.194; P=0.6983979998)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
"XL_VLDL_C","Cholesterol in Very Large VLDL","RC","0.953(95% CI:0.793-1.146; P=0.6084921176)","1.063(95% CI:1.015-1.114; P=0.0099027154)","0.946(95% CI:0.76-1.178; P=0.6211011267)","Raw","healthy_noncancer_control","Raw healthy_noncancer_control"
